InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
MSB,Fish specimens,MSB:Fish:23760,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2398161,-110.0652441,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 22.3 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,,1994,08,12,Collector(s): Utah Division of Wildlife Resources,not recorded,,PreservedSpecimen,UDWR and USBR San Juan River 1994 Larval Fish Survey,2019-05-27 04:34:53.0
MSB,Fish specimens,MSB:Fish:11778,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2440975,-110.5192423,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 6.3 miles downstream of Paiute Farms Marina, Glen Canyon National Recreation Area.",,.1524 meters,1992,09,22,Collector(s): Kirk Lashmett,not recorded,,PreservedSpecimen,USBR (Colorado) San Juan River 1991-1993 Survey,2019-05-27 02:17:29.0
MSB,Fish specimens,MSB:Fish:15303,2,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2652246,-110.4321671,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 0.1 miles downstream of Paiute Farms Marina, Glen Canyon National Recreation Area, in a backwater.",,.762 meters,1993,09,02,Collector(s): Kirk Lashmett,not recorded,,PreservedSpecimen,USBR (Colorado) San Juan River 1991-1993 Survey,2019-05-27 02:03:40.0
MSB,Fish specimens,MSB:Fish:97772,2,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.263126,-109.322558,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 8.0 miles downstream of Aneth.",,.4 meters,2014,07,16,"Collector(s): Jennifer L. Kennedy, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Jennifer L. Kennedy, Austin L. Fitzgerald",2019-05-27 06:01:24.0
MSB,Fish specimens,MSB:Fish:80502,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,37.2216317,-109.2065477,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, ca. 1 mile downstream of Aneth.",,,1998,07,27,Collector(s): W. H. Brandenburg,not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 76-P28; Storage: 5% FORMALIN, 76-P28; Released Hatchery Fish",2019-05-27 08:29:45.0
MSB,Fish specimens,MSB:Fish:58689,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.9086589,-108.9325062,,North American Datum 1927,United States,New Mexico,San Juan County,,,"San Juan River, 7.1 miles upstream of the Mancos River confluence.",,.01 meters-.1 meters,2003,06,10,"Collector(s): Conner C. McBride, Megan A. Krispinsky",not recorded,,PreservedSpecimen,"MSB San Juan River Razorback Sucker 2003 Survey; verbatim collectors: Conner C. McBride, Megan A. Krispinsky",2019-05-27 03:24:24.0
MSB,Fish specimens,MSB:Fish:98001,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.21871,-109.680856,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 5.3 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.47 meters,2014,07,13,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 06:04:10.0
MSB,Fish specimens,MSB:Fish:66842,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,40.529328,-108.97974,,World Geodetic System 1984,United States,Colorado,Moffat County,,,"Colorado: Moffat Co., Colorado Drainage. Yampa R., 1/4 mi above mouth. Collector(s): C.D. Vanicek",,,1965,07,31,"Collector(s): C. D. Vanicek, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"Kind_Type: TANK; Calcfld: USGS 9; Storage: 50% ISOP, USGS 9; ; in USGS Tank 9; metal tag 2113; methylmercury study.  See attached info.  July 2009",2019-05-27 02:35:53.0
MSB,Fish specimens,MSB:Fish:80462,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,36.926105,-108.952498,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 5.4 miles upstream of the Mancos River confluence.",,,1999,07,08,Collector(s): Joshua R. Walters,not recorded,,PreservedSpecimen,MSB San Juan River Artificial Egg Release Study Incidental Fish Collections,2019-05-27 05:43:14.0
MSB,Fish specimens,MSB:Fish:60325,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.9804575,-108.985453,,North American Datum 1927,United States,New Mexico,San Juan County,,,"San Juan River, 0.3 miles upstream of the Mancos River confluence.",,.03 meters-.17 meters,2005,07,14,"Collector(s): Tamara L. Max, Conner C. McBride",not recorded,,PreservedSpecimen,"MSB San Juan River 2005 Colorado Pikeminnow Survey; verbatim collectors: Tamara L. Max, Conner C. McBride",2019-05-27 03:24:33.0
MSB,Fish specimens,MSB:Fish:98152,14,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.294978,-110.338781,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 3.7 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,.37 meters,2014,07,17,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 07:40:31.0
MSB,Fish specimens,MSB:Fish:95469,1,Ptychocheilus lucius,Cyprinidae,otolith; whole organism (95% ethanol),,37.27119459,-109.559782,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 3.0 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.48 meters,2013,07,19,"Collector(s): W. H. Brandenburg, Judith M. Barkstedt",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 76-X29; Storage: 95% EtOH, 76-X29; 1370; Photograph number: 1370; Used in ACC2011-XII:10 ASIR SJR Larval Fish Aging and Natal Origin",2019-05-27 07:23:33.0
MSB,Fish specimens,MSB:Fish:65363,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,39.085304,-108.61408,,World Geodetic System 1984,United States,Colorado,Mesa County,,,"Colorado: Mesa Co., Colorado Drainage. Colorado R., River Mile 163.6, Walter Walker Wildlife Area. Collector(s): R. Valdez",,,1979,08,16,"Collector(s): Richard A. Valdez, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: Richard A. Valdez, USGS Biological Survey Fort Collins",2019-05-27 05:19:15.0
MSB,Fish specimens,MSB:Fish:41952,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,37.16688889,-109.1615833,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 3.7 miles upstream of Aneth.",,.5 meters,1998,04,29,"Collector(s): W. H. Brandenburg, Jason E. Davis",not recorded,,PreservedSpecimen,"MSB and UDWR San Juan River 1998 Larval Fishes Survey; verbatim collectors: W. Howard Brandenburg, Jason E. Davis",2019-05-27 05:25:23.0
MSB,Fish specimens,MSB:Fish:50194,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.926105,-108.952498,,World Geodetic System 1984,United States,New Mexico,San Juan County,,,"San Juan River, 5.4 miles upstream of the Mancos River confluence.",,.49 meters,2001,08,01,Collector(s): W. H. Brandenburg,not recorded,,PreservedSpecimen,"Kind_Type: Vial Jar; Calcfld: 76-O17; Storage: 70% EtOH, 76-O17;",2019-05-27 02:59:04.0
MSB,Fish specimens,MSB:Fish:98035,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.17977,-109.812825,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 6.6 miles upstream of Mexican Hat raft pull out area.",,.55 meters,2014,07,14,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek; No pH",2019-05-27 05:52:08.0
MSB,Fish specimens,MSB:Fish:98018,11,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.196257,-109.736242,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 9.4 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.66 meters,2014,07,14,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 05:46:43.0
MSB,Fish specimens,MSB:Fish:63952,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.240708,-109.620289,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 1.5 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.48 meters,2007,07,27,"Collector(s): Conner C. McBride, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"ASIR San Juan River 2007 Larval Colorado Pikeminnow Survey; verbatim collectors: Conner C. McBride, Austin L. Fitzgerald",2019-05-27 05:58:20.0
MSB,Fish specimens,MSB:Fish:98121,4,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.311826,-110.14979,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 15.0 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,.55 meters,2014,07,16,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 05:51:46.0
MSB,Fish specimens,MSB:Fish:74471,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.0114216,-109.0389515,,North American Datum 1927,United States,Colorado,Montezuma County,,,"San Juan River, 1.2 miles downstream of Four Corners bridge or where US HWY 160 crosses the river in Colorado.",,.04 meters-.33 meters,2009,08,11,"Collector(s): Michael A. Farrington, Adam Barkalow",not recorded,,PreservedSpecimen,"San Juan River 2009 Larval Colorado Pikeminnow Survey; verbatim collectors: Michael A. Farrington, Adam L. Barkalow",2019-05-27 05:53:08.0
MSB,Fish specimens,MSB:Fish:67060,2,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,38.006098,-110.073744,,World Geodetic System 1984,United States,Utah,San Juan County,,,"Utah: San Juan Co., Colorado R. Drainage. Colorado R., Lake Powell, Gypsum Canyon. Collector(s):",,,1982,05,01,"Collector(s): unknown, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: unknown, USGS Biological Survey Fort Collins; Collected in May 1982",2019-05-27 02:27:12.0
MSB,Fish specimens,MSB:Fish:97800,3,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.281177,-109.478435,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.3 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.38 meters,2014,07,17,"Collector(s): Jennifer L. Kennedy, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Jennifer L. Kennedy, Austin L. Fitzgerald",2019-05-27 05:52:07.0
MSB,Fish specimens,MSB:Fish:95524,1,Ptychocheilus lucius,Cyprinidae,otolith; whole organism (95% ethanol),,37.17981177,-109.8126555,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 6.6 miles upstream of Mexican Hat raft pull out area.",,.52 meters,2013,07,30,"Collector(s): W. H. Brandenburg, Judith M. Barkstedt",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 76-X29; Storage: 95% EtOH, 76-X29; 5005; Photograph number: 5005; Used in ACC2011-XII:10 ASIR SJR Larval Fish Aging and Natal Origin",2019-05-27 07:03:34.0
MSB,Fish specimens,MSB:Fish:65365,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 55% isopropanol)",,38.18949,-109.886284,,World Geodetic System 1984,United States,Utah,San Juan County,,,"Utah: San Juan-Wayne Co., Colorado Drainage. Confluence of Green & Colorado rivers. Collector(s): Ross Bulkley, UT State Univ. Coop.",,,1980,05,20,"Collector(s): R. Bulkley, Utah Cooperative Fish and Wildlife Research Unit, USGS Biological Survey Fort Collins",not recorded,,PreservedSpecimen,"USGS Fort Collins CO Biological Survey Collections; verbatim collectors: R. Bulkley, UT State Univ. Coop. Division, USGS Biological Survey Fort Collins",2019-05-27 05:19:15.0
MSB,Fish specimens,MSB:Fish:29915,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2960718,-110.2290889,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 9.9 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.8 meters,1995,08,15,Collector(s): Thomas E. Chart,not recorded,,PreservedSpecimen,MSB and UDWR San Juan River 1995 Larval Fishes Survey,2019-05-27 05:10:05.0
MSB,Fish specimens,MSB:Fish:95581,1,Ptychocheilus lucius,Cyprinidae,otolith; whole organism (95% ethanol),,37.284941,-110.284608,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.1 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.44 meters,2013,08,02,"Collector(s): W. H. Brandenburg, Judith M. Barkstedt",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 76-X29; Storage: 95% EtOH, 76-X29; 5034; monitoring site; Photograph number: 5034; Used in ACC2011-XII:10 ASIR SJR Larval Fish Aging and Natal Origin",2019-05-27 07:38:24.0
MSB,Fish specimens,MSB:Fish:79693,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,36.861094,-108.736454,,North American Datum 1927,United States,New Mexico,San Juan County,,,San Juan River Hogback Canal section 7,,,2004,10,28,"Collector(s): W. H. Brandenburg, Lee E. Renfro",not recorded,,PreservedSpecimen,"ASIR Hogback Diversion Canal Fish Entrainment; verbatim collectors: W. Howard Brandenburg, Lee E. Renfro; UTMs and locality descriptors verified- S.P. Platania 14 JUN 2012",2019-05-27 07:47:34.0
MSB,Fish specimens,MSB:Fish:86561,21,Ptychocheilus lucius,Cyprinidae,otolith; whole organism (95% ethanol),,37.293251,-110.2676,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.9 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.02 meters-.24 meters,2011,07,21,"Collector(s): W. H. Brandenburg, Jennifer Hester",not recorded,,PreservedSpecimen,"San Juan River 2011 Larval Colorado Pikeminnow Survey; verbatim collectors: W. Howard Brandenburg, Jennifer L. Hester",2019-05-27 05:28:32.0
MSB,Fish specimens,MSB:Fish:86656,1,Ptychocheilus lucius,Cyprinidae,otolith; whole organism (95% ethanol),,37.264993,-109.32196,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 8.0 miles downstream of Aneth.",,.01 meters-.42 meters,2011,08,10,"Collector(s): W. H. Brandenburg, Jennifer Hester",not recorded,,PreservedSpecimen,"Kind_Type: VIAL JAR; Calcfld: 76-X29; Storage: 95% EtOH, 76-X29; 1370; Photograph number: 1370; Used in ACC2011-XII:10 ASIR SJR Larval Fish Aging and Natal Origin",2019-05-27 05:31:23.0
MSB,Fish specimens,MSB:Fish:45650,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.0540983,-109.0776944,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 4.25 miles downstream of Four Corners bridge or where US HWY 160 crosses the river in Colorado.",,,2000,06,13,Collector(s): Steven M. Meismer,not recorded,,PreservedSpecimen,MSB and UDWR San Juan River Larval Fishes 2000 Survey,2019-05-27 03:26:31.0
MSB,Fish specimens,MSB:Fish:11710,1,Ptychocheilus lucius,Cyprinidae,whole organism (5% buffered formalin),,33.192444,-104.350098,829,World Geodetic System 1984,United States,New Mexico,Chaves County,,,USFWS Southwest Native Aquatic Resources and Recovery Center.,,,1991,06,20,"Collector(s): New Mexico Fish and Wildlife Conservation Office, Albuquerque",GeoLocate,,PreservedSpecimen,Storage: 5% FORMALIN; Larvae,2019-05-27 02:17:25.0
MSB,Fish specimens,MSB:Fish:49726,86,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol); whole organism (5% buffered formalin); whole organism (frozen),,33.192444,-104.350098,829,World Geodetic System 1984,United States,New Mexico,Chaves County,,,USFWS Southwest Native Aquatic Resources and Recovery Center.,,,2003,06,22,"Collector(s): Steven P. Platania, Austin L. Fitzgerald",GeoLocate,,PreservedSpecimen,"Storage: -75C to -80C ULTRACOLD, , 5% FORMALIN; ; MSB03-009 specimens were destroyed by thawing.  July 2003",2019-05-27 03:36:08.0
MSB,Fish specimens,MSB:Fish:98041,72,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.177843,-109.814804,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 6.5 miles upstream of Mexican Hat raft pull out area.",,.88 meters,2014,07,14,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek; No pH",2019-05-27 05:54:32.0
MSB,Fish specimens,MSB:Fish:49376,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2955713,-110.2507601,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 8.8 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.12192 meters-.24384 meters,1997,09,05,Collector(s): Utah Division of Wildlife Resources,not recorded,,PreservedSpecimen,"Kind_Type: Vial Jar; Calcfld: 76-O17; Storage: 70% EtOH, 76-O17;",2019-05-27 03:02:18.0
MSB,Fish specimens,MSB:Fish:49383,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2976125,-110.2589178,,North American Datum 1983,United States,Utah,San Juan County,,,"San Juan River, 8.55 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.18288 meters-.51816 meters,1997,09,05,Collector(s): Utah Division of Wildlife Resources,not recorded,,PreservedSpecimen,"Kind_Type: Vial Jar; Calcfld: 76-O17; Storage: 70% EtOH, 76-O17;",2019-05-27 03:08:17.0
MSB,Fish specimens,MSB:Fish:98007,4,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.210319,-109.713695,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.0 miles downstream of the Sand Island Campground docking area, off UT State HWY 163.",,.31 meters,2014,07,14,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 05:36:51.0
MSB,Fish specimens,MSB:Fish:98159,7,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.28918,-110.393818,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 0.3 mile upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,.29 meters,2014,07,17,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 07:40:36.0
MSB,Fish specimens,MSB:Fish:46057,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.2641558,-109.3244976,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, 7.9 miles downstream of Aneth.",,,2000,07,09,Collector(s): Steven M. Meismer,not recorded,,PreservedSpecimen,"Kind_Type: Vial Jar; Calcfld: 76-O17; Storage: 70% EtOH, 76-O17;",2019-05-27 05:12:17.0
MSB,Fish specimens,MSB:Fish:97826,2,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.179242,-109.770759,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 9.7 miles upstream of Mexican Hat raft pull out area.",,.43 meters,2014,07,28,"Collector(s): Austin L. Fitzgerald, Steven P. Platania, Lee A. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Austin L. Fitzgerald, Steven P. Platania, Lee A. Fitzgerald; YSI Malfunctioning",2019-05-27 06:01:39.0
MSB,Fish specimens,MSB:Fish:97788,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.277349,-109.416839,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 11.0 miles upstream of the Sand Island Campground docking area, off UT State HWY 163.",,.28 meters,2014,07,16,"Collector(s): Jennifer L. Kennedy, Austin L. Fitzgerald",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: Jennifer L. Kennedy, Austin L. Fitzgerald",2019-05-27 06:06:28.0
MSB,Fish specimens,MSB:Fish:98117,1,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.286496,-110.112713,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 18.0 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river.",,.38 meters,2014,07,16,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 05:54:33.0
MSB,Fish specimens,MSB:Fish:15416,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.265993,-110.4312873,,World Geodetic System 1984,United States,Utah,San Juan County,,,"San Juan River, at Paiute Farms Marina, 200 ft. above falls on North side, in a backwater, Glen Canyon National Recreation Area.",,.6096 meters,1993,10,10,Collector(s): Kirk Lashmett,not recorded,,PreservedSpecimen,USBR (Colorado) San Juan River 1991-1993 Survey,2019-05-27 02:48:57.0
MSB,Fish specimens,MSB:Fish:98058,15,Ptychocheilus lucius,Cyprinidae,whole organism (95% ethanol),,37.186644,-109.853669,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 3.4 miles upstream of Mexican Hat raft pull out area.",,1 meter,2014,07,14,"Collector(s): W. H. Brandenburg, Scott L. Durst, Chris A. Cheek",not recorded,,PreservedSpecimen,"San Juan River 2014 Larval Colorado Pikeminnow and Razorback Sucker Survey; verbatim collectors: W. Howard Brandenburg, Scott L. Durst, Chris A. Cheek",2019-05-27 07:35:38.0
MSB,Fish specimens,MSB:Fish:49393,1,Ptychocheilus lucius,Cyprinidae,"whole organism (formalin-fixed, 70% ethanol)",,37.288976,-110.275784,,North American Datum 1927,United States,Utah,San Juan County,,,"San Juan River, 7.6 miles upstream of Clay Hills, where Recreation Road 430 or Whirlwind Crossing meets the river, 11.0 miles from UT State HWY 263.",,.21336 meters-.3048 meters,1997,09,05,Collector(s): Utah Division of Wildlife Resources,not recorded,,PreservedSpecimen,"Kind_Type: Vial Jar; Calcfld: 76-O17; Storage: 70% EtOH, 76-O17;",2019-05-27 03:14:32.0
UF,Fish,14622,,Ptychocheilus lucius,Cyprinidae,IsOH - 6,,40.1656750,-109.5761520,,,USA,Utah,Vintah,,,"Green River, Leota flat, Vinta Basin.",,,1941,8,27,"Zangerl, R",FishNet,,PreservedSpecimen,Received from the University of Michigan.,2003-11-19 14:02:11.0
CAS,ICH,20565,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,,,,,United States,Arizona,,,,"Colorado River, Arizona.",,,1952,2,21,'game warden',,,PreservedSpecimen,,1996-08-12 00:00:00.0
CAS,ICH,25552,0,Ptychocheilus lucius,Cyprinidae,,,33.4235610000,-116.0398640000,3596.00000000000000,,United States,California,Imperial County,,,Travertine Rock.,,,1948,11,24,"Follett, Wilbur I.; Follett, Evelyn B.",,Only water near Travertine Rock is Salton Sea or nearby Garner Wash.,PreservedSpecimen,"C22.  Number of specimens not given in ledger.  Field No. F48-31 in ledger, but locality matches with F48-31B.",1995-06-12 00:00:00.0
CAS,ICH,25713,0,Ptychocheilus lucius,Cyprinidae,,,33.4235610000,-116.0398640000,3596.00000000000000,,United States,California,Imperial County,,,Travertine Rock.,,,1951,1,3,"Follett, Wilbur I.; Follett, Evelyn B.",,Only water near Travertine Rock is Salton Sea or nearby Garner Wash.,PreservedSpecimen,"?C22.  Number of specimens not given in ledger, nor in accession files.",1995-06-15 00:00:00.0
CAS,ICH,26210,1,Ptychocheilus lucius,Cyprinidae,skeletal,,33.8639200000,-114.5067150000,128827.00000000000000,,United States,California,,,,Colorado River.,,,1955,5,3,"Beauchamp, A. L.",,,PreservedSpecimen,,2013-06-28 00:00:00.0
CAS,SU,696,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,38.7422200000,-108.0683300000,4326.00000000000000,,United States,Colorado,,,,Delta.,,,,,,"Jordan, David S.",,Default location and error radius,PreservedSpecimen,,2001-04-06 00:00:00.0
CAS,SU,3824,1,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,31.6289440000,-114.6594490000,42281.00000000000000,,Mexico,,,,,"COLORADO RIVER, HORSESHOE BEND, COL. RIVER, MEX.",,,,,,"Gilbert, Charles H.",,Error covers area around mouth of Rio Colorado.,PreservedSpecimen,discarded,1994-11-18 00:00:00.0
CAS,SU,3828,17,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,33.4147200000,-111.9086100000,9739.00000000000000,,United States,Arizona,,,,Tempe,,,,,,"Gilbert, Charles H.",,Default location and error radius,PreservedSpecimen,,1996-08-12 00:00:00.0
CAS,SU,3833,15,Ptychocheilus lucius,Cyprinidae,alc-75% EtOH,,32.7252800000,-114.6236100000,20396.00000000000000,,United States,Arizona,,,,Yuma,,,,,,"Gilbert, Charles H.",,Default location and error radius for Yuma.,PreservedSpecimen,,1996-08-12 00:00:00.0
